"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FOS",0.00223010007538065,-1.05544160550094,0.876,0.85,1
"SERPINE2",9.35106224739145e-11,-1.05633281843588,0.738,0.562,1.87021244947829e-07
"IFI27L2",7.17087369493526e-21,-1.05873613857086,0.631,0.508,1.43417473898705e-17
"FXYD2",7.09751649404517e-07,-1.06057359612778,0.648,0.474,0.00141950329880903
"TPI1",2.52764191785304e-87,-1.06097307293707,0.813,0.829,5.05528383570609e-84
"FUCA1",1.19357611772477e-131,-1.06376800090681,0.212,0.092,2.38715223544955e-128
"PDE11A",1.98592938147448e-112,-1.06418155814411,0.675,0.03,3.97185876294897e-109
"FAM96B",0.106952032519333,-1.06864097864576,0.579,0.272,1
"COX7C",8.97171529411678e-182,-1.07063358928327,0.963,0.971,1.79434305882336e-178
"GNG5",3.18135924390681e-68,-1.07229825246605,0.952,0.858,6.36271848781361e-65
"FST",0,-1.07270791709006,0.86,0.022,0
"MSMO1",0.0584228324133612,-1.07906118982742,0.866,0.573,1
"VEGFB",3.63767348894241e-64,-1.07970841986234,0.423,0.393,7.27534697788483e-61
"BHLHE41",1.51795668513803e-102,-1.08125420770845,0.729,0.107,3.03591337027606e-99
"PACRG",5.77940878590951e-59,-1.0843874904207,0.322,0.153,1.1558817571819e-55
"HHATL",1.23117977742083e-88,-1.0864449464499,0.197,0.035,2.46235955484166e-85
"CDK1",6.52833495934914e-14,-1.08741818685928,0.102,0.024,1.30566699186983e-10
"RGS6",2.60832922884283e-173,-1.08859021989254,0.713,0.008,5.21665845768566e-170
"ELAVL4",1.47699596334714e-33,-1.09243627722762,0.86,0.353,2.95399192669428e-30
"HBA2",2.44214876869201e-36,-1.09314301901901,0.892,0.347,4.88429753738402e-33
"PLXDC2",1.28414248971115e-195,-1.09739883074831,0.823,0.108,2.56828497942229e-192
"KANSL1-AS1",2.13033680212385e-133,-1.09805105185009,0.214,0.089,4.2606736042477e-130
"SLC18A2",7.02357736482632e-215,-1.10320997141127,0.13,0.065,1.40471547296526e-211
"NDUFA3",5.3964806484193e-57,-1.10339540208621,0.625,0.613,1.07929612968386e-53
"CMTM8",1.06644787769051e-33,-1.10767437940404,0.485,0.348,2.13289575538103e-30
"SPOCK1",1.22905652803198e-54,-1.11506531535242,0.641,0.082,2.45811305606396e-51
"CFTR",2.32146253394707e-282,-1.11713386233403,0.848,0.067,4.64292506789414e-279
"ANXA2",2.31023401173726e-10,-1.12140011937786,0.855,0.658,4.62046802347453e-07
"CTSB",2.00842283500021e-27,-1.12144843395891,0.473,0.32,4.01684567000042e-24
"ITM2B",4.99415039538774e-169,-1.12154913953519,0.915,0.957,9.98830079077547e-166
"DLK1",0.784949797269428,-1.12195770267162,0.877,0.545,1
"MYO10",1.51243729388993e-32,-1.12672576785781,0.521,0.428,3.02487458777985e-29
"TTC39A",6.23252228921665e-99,-1.12975518348378,0.266,0.172,1.24650445784333e-95
"HSPA1B",3.12017068668927e-27,-1.1311036226267,0.87,0.479,6.24034137337853e-24
"EID1",3.71202606782473e-129,-1.13285743532781,0.91,0.896,7.42405213564946e-126
"RHOB",9.89492070176545e-40,-1.1334633814995,0.87,0.743,1.97898414035309e-36
"SPON2",5.72143848263581e-71,-1.13444104221571,0.267,0.057,1.14428769652716e-67
"PLK2",0.413355302816483,-1.13538557811935,0.867,0.526,1
"RASD1",6.1694639497338e-72,-1.13673201036046,0.423,0.464,1.23389278994676e-68
"PPIB",1.3029116110796e-155,-1.14079775178851,0.899,0.934,2.60582322215921e-152
"PEG3",0.00538597674539826,-1.14132944754013,0.612,0.343,1
"GPC6",9.27377730254356e-24,-1.14349915425945,0.43,0.222,1.85475546050871e-20
"RNF7",2.47592201963935e-99,-1.14397178564508,0.808,0.825,4.9518440392787e-96
"ECEL1",2.6721928520339e-241,-1.14764258065226,0.863,0.11,5.34438570406779e-238
"MLLT11",4.59495194837432e-48,-1.14822573643698,0.434,0.35,9.18990389674864e-45
"RGS2",0.00128651100385219,-1.14858874364466,0.892,0.566,1
"SLC4A1",0,-1.14920702987893,0.827,0.012,0
"SEMA3E",3.29304243729039e-90,-1.15167723499433,0.261,0.133,6.58608487458078e-87
"GAPDH",3.32502853411481e-193,-1.15226216796361,0.955,0.991,6.65005706822962e-190
"ATP6V0B",2.86354576955659e-131,-1.15376088609999,0.888,0.912,5.72709153911318e-128
"ATP6AP1",2.67604189941338e-28,-1.1538824570639,0.629,0.522,5.35208379882677e-25
"TSPAN13",5.21336367796828e-08,-1.15777945599416,0.799,0.546,0.000104267273559366
"CHST8",4.41123371401756e-238,-1.15845428447554,0.861,0.121,8.82246742803511e-235
"S100B",1.4941880485776e-161,-1.16127372305253,0.183,0.115,2.98837609715521e-158
"PRDX2",2.18870867103316e-118,-1.16184042177099,0.778,0.887,4.37741734206632e-115
"BRINP3",4.1600327379833e-321,-1.16767183180212,0.768,0.003,8.32006547596659e-318
"CALM1",1.45442227710262e-243,-1.16892532293565,0.939,0.997,2.90884455420525e-240
"SREBF1",3.97715684526391e-105,-1.17321003273794,0.238,0.104,7.95431369052782e-102
"STEAP4",3.46712205615184e-09,-1.17594438456754,0.046,0.004,6.93424411230369e-06
"BASP1",2.20498948390724e-54,-1.17881262945353,0.92,0.753,4.40997896781448e-51
"PTMS",1.38966114786252e-144,-1.17967315234213,0.872,0.965,2.77932229572503e-141
"KCNQ1",5.267627773227e-64,-1.18054167875135,0.574,0.038,1.0535255546454e-60
"HSPB1",1.24331947190512e-10,-1.18523594045808,0.887,0.807,2.48663894381024e-07
"GPR34",3.95252516672997e-323,-1.18718459507491,0.77,0.011,7.90505033345994e-320
"NDUFS5",2.53970361412873e-147,-1.18940656365087,0.888,0.92,5.07940722825747e-144
"APOBEC2",5.32398112057564e-155,-1.18988444012401,0.689,0.033,1.06479622411513e-151
"TSHZ2",0.00827520775239807,-1.19030403240088,0.867,0.462,1
"GGH",3.56443383767782e-37,-1.19099344595213,0.344,0.101,7.12886767535563e-34
"MAP1LC3A",6.76245384359237e-37,-1.19106479803175,0.809,0.696,1.35249076871847e-33
"PRDX5",9.23665985242171e-92,-1.19459795215658,0.845,0.812,1.84733197048434e-88
"MEG3",4.71702898474222e-78,-1.19590157823687,0.876,0.9,9.43405796948443e-75
"BEX5",1.77647192640354e-50,-1.20121208464684,0.632,0.626,3.55294385280709e-47
"NEDD9",6.68516240369174e-66,-1.20210515875173,0.471,0.47,1.33703248073835e-62
"APOL2",3.49114494815251e-137,-1.20321291472485,0.209,0.097,6.98228989630502e-134
"ITM2C",9.36490741278862e-48,-1.20551651364294,0.657,0.613,1.87298148255772e-44
"LEPR",1.91992317125886e-182,-1.20610560752889,0.838,0.134,3.83984634251772e-179
"PDX1",2.69244861707878e-112,-1.20866681702635,0.862,0.228,5.38489723415757e-109
"HOOK2",1.49990119288421e-81,-1.20891430951885,0.311,0.222,2.99980238576841e-78
"CYYR1",1.58401296100645e-162,-1.21393467268898,0.803,0.116,3.16802592201291e-159
"GRIN2A",1.90975307444203e-13,-1.21472197317427,0.509,0.015,3.81950614888406e-10
"PPDPF",2.72547955690789e-100,-1.21539457007579,0.773,0.825,5.45095911381577e-97
"NSG1",0.696552763620979,-1.21754608654577,0.517,0.164,1
"HPN",3.33836021327053e-57,-1.22210464058096,0.785,0.237,6.67672042654106e-54
"SDC4",5.80560504250217e-45,-1.22422793611064,0.761,0.236,1.16112100850043e-41
"CASC19",1.20613442812576e-22,-1.22436386982384,0.201,0.018,2.41226885625151e-19
"HINT1",4.13482226053658e-258,-1.22592379928602,0.967,0.983,8.26964452107316e-255
"HBZ",8.16405047644775e-53,-1.22884162822595,0.222,0.013,1.63281009528955e-49
"CRYBA2",1.42385645085256e-38,-1.22892268841992,0.617,0.639,2.84771290170511e-35
"PSMB6",6.0255480447089e-125,-1.23407300366111,0.811,0.852,1.20510960894178e-121
"OLFML3",1.44952922527136e-200,-1.2345354858289,0.866,0.148,2.89905845054271e-197
"FOXQ1",1.19005905660585e-309,-1.23628748448986,0.865,0.07,2.3801181132117e-306
"SERPINB1",6.22719086686071e-19,-1.24290615103805,0.54,0.354,1.24543817337214e-15
"CDO1",4.48496429067814e-136,-1.24330206811679,0.866,0.21,8.96992858135628e-133
"OLFM2",0.00244432014055715,-1.24541391131004,0.522,0.216,1
"RRM2",1.56686070718418e-80,-1.24720152321747,0.344,0.032,3.13372141436837e-77
"HSBP1",1.08439825776009e-135,-1.25314110250242,0.826,0.867,2.16879651552018e-132
"IER3",0.00300089155489153,-1.25410080914574,0.871,0.62,1
"FBXO32",6.54319750874718e-07,-1.2552824724778,0.77,0.377,0.00130863950174944
"PGLYRP1",1.30638888336279e-15,-1.26183205757416,0.065,0,2.61277776672558e-12
"ATF3",0.616343080244615,-1.26577332763819,0.871,0.633,1
"EEF1A2",3.31349231766399e-58,-1.28210369802485,0.559,0.573,6.62698463532799e-55
"ALAS2",1.92997085558988e-91,-1.28434634164337,0.361,0.016,3.85994171117976e-88
"HAP1",2.69761025858072e-260,-1.2890214296588,0.855,0.098,5.39522051716144e-257
"CADM1",1.0051070911755e-75,-1.28973021303617,0.464,0.505,2.010214182351e-72
"TCEA3",5.30681631378645e-93,-1.2898285334722,0.236,0.046,1.06136326275729e-89
"GCH1",4.2981038187479e-80,-1.2899421049009,0.374,0.35,8.59620763749579e-77
"TMEM59",1.74404122314571e-145,-1.29062840436675,0.854,0.871,3.48808244629142e-142
"CRIP2",8.73511150406121e-67,-1.2914424290462,0.598,0.629,1.74702230081224e-63
"SMCO4",1.09478218502407e-07,-1.292190393752,0.535,0.283,0.000218956437004813
"PLAGL1",0.0840688033354591,-1.2944258110072,0.874,0.552,1
"SPAG6",3.714341840399e-08,-1.29456636025311,0.539,0.087,7.428683680798e-05
"ZNF165",1.61224054458969e-36,-1.29571888807827,0.792,0.289,3.22448108917937e-33
"MLF1",9.71965141585452e-43,-1.30249001610597,0.86,0.708,1.9439302831709e-39
"COA3",1.88564936180672e-06,-1.30461935729088,0.677,0.427,0.00377129872361344
"ACTG1",4.90779526003093e-173,-1.30605287026243,0.983,0.999,9.81559052006185e-170
"ACTG2",6.92007007032051e-214,-1.30822921840723,0.6,0.003,1.3840140140641e-210
"AHSP",1.91844996156511e-26,-1.31204770168405,0.17,0.032,3.83689992313022e-23
"MGST3",1.52071116983947e-74,-1.31254378503009,0.632,0.67,3.04142233967894e-71
"EPB42",7.61175873191412e-203,-1.31901583407655,0.696,0.015,1.52235174638282e-199
"LINC00534",3.91953694090915e-160,-1.31970063489872,0.51,0.003,7.8390738818183e-157
"NENF",6.96988869015763e-51,-1.32099720752702,0.823,0.725,1.39397773803153e-47
"PLP2",4.61103289383779e-97,-1.32112625471003,0.665,0.741,9.22206578767557e-94
"SYNE2",7.55502506549535e-40,-1.32119831476925,0.879,0.338,1.51100501309907e-36
"PKLR",3.29027627588229e-152,-1.321473007025,0.513,0.029,6.58055255176459e-149
"G0S2",5.25005073846343e-146,-1.32253787823371,0.864,0.192,1.05001014769269e-142
"IRX2",1.91319737212954e-09,-1.32648444550689,0.539,0.315,3.82639474425909e-06
"EDN1",3.35994450421188e-313,-1.32803050213637,0.845,0.055,6.71988900842377e-310
"S100A11",0.000127516281574451,-1.33088332697759,0.862,0.497,0.255032563148902
"BEX4",1.85940323832601e-90,-1.33603735713206,0.746,0.757,3.71880647665202e-87
"CST7",7.74584355369311e-06,-1.33671453447497,0.007,0.022,0.0154916871073862
"ARRDC3",1.45035039669124e-49,-1.34144239156526,0.884,0.795,2.90070079338248e-46
"ABCB1",7.77044151078011e-68,-1.34210259401259,0.352,0.264,1.55408830215602e-64
"CALR",4.95087470060744e-160,-1.3446333527488,0.871,0.938,9.90174940121489e-157
"MLXIPL",6.74458576858501e-59,-1.34929544376376,0.366,0.263,1.348917153717e-55
"PCBD1",8.18997008069457e-86,-1.35011757113315,0.747,0.776,1.63799401613891e-82
"TXNIP",3.58301852867525e-52,-1.35030214327074,0.606,0.58,7.1660370573505e-49
"CALY",1.47884047692588e-92,-1.35265263940282,0.681,0.782,2.95768095385175e-89
"ZNF667-AS1",6.92833683707312e-84,-1.35500593284609,0.465,0.501,1.38566736741462e-80
"KCNT2",3.3534807889035e-141,-1.35874504879147,0.861,0.19,6.70696157780701e-138
"MTUS1",3.51918050249684e-43,-1.36025910458652,0.33,0.097,7.03836100499367e-40
"MS4A3",2.16164250115918e-254,-1.36134618530441,0.668,0.004,4.32328500231836e-251
"RAB3B",5.89293883168406e-55,-1.36537257078809,0.599,0.583,1.17858776633681e-51
"MPC2",4.14229908156952e-120,-1.36582479940801,0.784,0.807,8.28459816313904e-117
"BSG",1.66563645904803e-95,-1.36834003415103,0.764,0.754,3.33127291809605e-92
"MYADM",2.1550067554693e-22,-1.37295605693608,0.889,0.639,4.31001351093861e-19
"B3GALT1",4.05465358758256e-304,-1.37617187191596,0.853,0.068,8.10930717516511e-301
"NANOS1",1.88066225027518e-28,-1.37931837963046,0.679,0.192,3.76132450055035e-25
"HCFC1R1",1.33796303047247e-130,-1.37949742703396,0.272,0.286,2.67592606094493e-127
"ARL1",2.97009104664628e-70,-1.37973351777208,0.495,0.504,5.94018209329255e-67
"HSPA6",2.41074205183536e-174,-1.38008322666485,0.867,0.182,4.82148410367072e-171
"COX6A2",3.48125802341101e-278,-1.38074442550556,0.025,0.012,6.96251604682202e-275
"TPPP3",2.36955764796624e-14,-1.38389942631071,0.559,0.361,4.73911529593247e-11
"WFDC2",0.0472956815944151,-1.38611958415335,0.854,0.463,1
"IL20RA",5.28088166847434e-25,-1.38673958632399,0.359,0.074,1.05617633369487e-21
"MEIS2",1.50715451675948e-68,-1.39378102406369,0.851,0.805,3.01430903351896e-65
"TTC39C",2.43419177259858e-162,-1.39587744280979,0.223,0.236,4.86838354519716e-159
"LRRTM3",3.25455359815956e-143,-1.40016477689243,0.746,0.074,6.50910719631912e-140
"SMIM6",5.5189993164824e-61,-1.40743232708443,0.43,0.395,1.10379986329648e-57
"PNMT",2.04434835529449e-273,-1.40776789818198,0.854,0.077,4.08869671058897e-270
"HBA1",1.02064225493027e-72,-1.40817466368527,0.888,0.285,2.04128450986054e-69
"RBP1",3.33339820101033e-147,-1.41122321018514,0.869,0.903,6.66679640202067e-144
"BHMT",3.51787510920232e-144,-1.41201166087916,0.705,0.116,7.03575021840464e-141
"FFAR4",3.29939055580739e-146,-1.41225044051126,0.746,0.071,6.59878111161478e-143
"MMP3",3.09269061203767e-78,-1.41355553993743,0.331,0.021,6.18538122407534e-75
"CADM2",7.94254047008125e-191,-1.41379007268971,0.862,0.147,1.58850809401625e-187
"ABCC8",1.439438512715e-73,-1.41556299435739,0.329,0.251,2.87887702543e-70
"PHPT1",3.56229042873015e-80,-1.42147249803814,0.724,0.712,7.12458085746031e-77
"PDIA3",6.58375281826297e-207,-1.42247959649526,0.862,0.926,1.31675056365259e-203
"TMED3",5.84402423800863e-24,-1.4364401580061,0.525,0.368,1.16880484760173e-20
"HMGCS1",3.28551214899988e-05,-1.43864907667507,0.882,0.672,0.0657102429799977
"TCEAL2",5.257188705825e-77,-1.43875507587311,0.492,0.543,1.051437741165e-73
"ANXA13",0,-1.43897372800449,0.838,0.022,0
"PCP4",1.02567157220455e-82,-1.44388266012189,0.439,0.491,2.0513431444091e-79
"CADPS",3.71494689992182e-58,-1.44442770371389,0.763,0.691,7.42989379984363e-55
"FHL2",2.86804932962024e-140,-1.44599064648486,0.866,0.2,5.73609865924048e-137
"CRELD2",7.34720737611985e-61,-1.44877411947768,0.448,0.403,1.46944147522397e-57
"TMEM37",1.37943825595478e-56,-1.44933495257471,0.303,0.084,2.75887651190955e-53
"TSPAN12",0.00986974902096709,-1.44979092104791,0.495,0.175,1
"TUBA1A",9.4793932994975e-196,-1.45228926674646,0.923,0.973,1.8958786598995e-192
"SAMD11",9.58164084783201e-112,-1.45513465778138,0.81,0.193,1.9163281695664e-108
"TM4SF1",1.46603625142135e-69,-1.46102596973662,0.867,0.328,2.9320725028427e-66
"GULP1",4.42208815929768e-70,-1.46158092693213,0.816,0.247,8.84417631859536e-67
"ASCL2",2.34889766104295e-63,-1.46404414085809,0.85,0.284,4.6977953220859e-60
"APOC2",2.42037844981214e-05,-1.4645673616685,0.027,0.004,0.0484075689962427
"ETFB",2.51289048319497e-43,-1.46477180118898,0.496,0.408,5.02578096638993e-40
"SCG2",1.44512049550324e-135,-1.4650491863031,0.734,0.854,2.89024099100648e-132
"TAC3",2.40039320538785e-07,-1.46710635753713,0.866,0.414,0.00048007864107757
"DPP4",0.000238081374892163,-1.46972697747281,0.488,0.185,0.476162749784327
"PDK4",8.88032377877374e-53,-1.47089356693127,0.481,0.474,1.77606475575475e-49
"RGS4",4.19106794612906e-38,-1.472026589317,0.533,0.457,8.38213589225812e-35
"SDCBP2",5.16054434146647e-247,-1.47375318345474,0.839,0.103,1.03210886829329e-243
"ITGA2",3.85486107821693e-199,-1.47504565969857,0.86,0.149,7.70972215643386e-196
"DSTN",4.08105948719157e-298,-1.48677375074358,0.889,0.987,8.16211897438314e-295
"TCEAL3",9.84789308990217e-63,-1.49415489246495,0.63,0.609,1.96957861798043e-59
"CASR",1.45671186003801e-79,-1.49521203221247,0.818,0.239,2.91342372007602e-76
"SGIP1",3.29279146165035e-150,-1.49544596721655,0.756,0.086,6.58558292330069e-147
"NQO1",1.4521367669695e-09,-1.4986263824613,0.393,0.049,2.90427353393899e-06
"CDC20",3.92433795824724e-33,-1.49904510528755,0.139,0.008,7.84867591649448e-30
"ALDH1A1",1.61054920667029e-26,-1.49956676455049,0.76,0.673,3.22109841334057e-23
"SSR4",3.92629873415437e-176,-1.49992199577417,0.937,0.932,7.85259746830874e-173
"PRSS22",4.48305704699738e-163,-1.50099415929771,0.185,0.121,8.96611409399476e-160
"CDH6",7.54035835779028e-78,-1.50305723111433,0.652,0.053,1.50807167155806e-74
"MAGED2",2.11591234653934e-98,-1.50570919132922,0.625,0.677,4.23182469307868e-95
"BAMBI",2.08591381926829e-99,-1.50955366521242,0.849,0.229,4.17182763853658e-96
"CNTNAP4",1.25381800180684e-184,-1.5098805627208,0.61,0.048,2.50763600361368e-181
"CHL1",3.74802320256709e-71,-1.51086405015778,0.753,0.174,7.49604640513418e-68
"TAGLN2",7.86666060364194e-116,-1.5113077334474,0.78,0.833,1.57333212072839e-112
"TUBB2B",4.19843944217081e-20,-1.51573425212822,0.867,0.597,8.39687888434163e-17
"CITED2",3.69160294768395e-16,-1.51829744960343,0.868,0.64,7.38320589536791e-13
"HSP90AA1",2.69513645904033e-91,-1.52117828330244,0.976,0.998,5.39027291808066e-88
"LAMC2",2.15673779937368e-141,-1.52637014559103,0.834,0.178,4.31347559874737e-138
"FKBP1B",2.10924490401586e-160,-1.52755576719191,0.237,0.307,4.21848980803171e-157
"CSMD3",0.0203046016339184,-1.53026968073408,0.165,0.014,1
"SCGN",3.56793565043249e-101,-1.53682935877727,0.718,0.774,7.13587130086497e-98
"BNIP3",6.85775009610292e-62,-1.53798547945544,0.548,0.534,1.37155001922058e-58
"UCHL1",6.78142955142587e-105,-1.54103239259174,0.628,0.735,1.35628591028517e-101
"TSTD1",7.39976661317067e-143,-1.54424654320551,0.607,0.774,1.47995332263413e-139
"PLCXD3",0.035282386440062,-1.54470446517819,0.848,0.46,1
"CLIC1",1.57698919354576e-120,-1.54605496821071,0.847,0.851,3.15397838709153e-117
"UGDH",9.47485740560796e-07,-1.5506449187469,0.852,0.563,0.00189497148112159
"SLPI",0,-1.55810842356404,0.022,0.013,0
"HEPACAM2",0.00196124142476409,-1.56049691687075,0.803,0.49,1
"FTCD",2.65155599137261e-44,-1.56468166337495,0.299,0.025,5.30311198274522e-41
"RAB11FIP1",1.41701870415782e-88,-1.56680192829317,0.635,0.703,2.83403740831564e-85
"PRSS8",6.06131339445187e-200,-1.56988125155972,0.777,0.062,1.21226267889037e-196
"CLEC4A",6.04859718276285e-157,-1.57115225425518,0.721,0.033,1.20971943655257e-153
"MAP1B",4.4681361673972e-150,-1.5726017084742,0.786,0.871,8.9362723347944e-147
"GREB1L",6.63587195976385e-107,-1.57520980780777,0.628,0.037,1.32717439195277e-103
"HSPA5",1.700457430889e-100,-1.57743686505136,0.898,0.976,3.40091486177801e-97
"CNIH2",1.68896752508504e-106,-1.57854353118161,0.588,0.716,3.37793505017007e-103
"NPFFR2",1.60711614273468e-299,-1.58193114415173,0.77,0.02,3.21423228546937e-296
"NUCB2",1.61701302520071e-92,-1.58714878572106,0.656,0.678,3.23402605040142e-89
"CHN2",1.63585557320036e-231,-1.59090130889786,0.815,0.068,3.27171114640071e-228
"CYR61",1.45399553489933e-100,-1.59290135812754,0.662,0.029,2.90799106979867e-97
"TUBA4A",1.02521588783852e-107,-1.59489157733203,0.648,0.73,2.05043177567704e-104
"TIMP3",1.36705512413764e-141,-1.60135081152172,0.868,0.209,2.73411024827527e-138
"FXYD3",6.7772431674325e-69,-1.60562575037413,0.449,0.468,1.3554486334865e-65
"INSM1",0.00483352973007832,-1.6067939920877,0.839,0.521,1
"NR5A2",2.40620651551571e-145,-1.61371120569989,0.811,0.147,4.81241303103142e-142
"CLDN4",2.56712994153839e-64,-1.61378268556722,0.461,0.442,5.13425988307678e-61
"SYT4",1.44830288449561e-43,-1.61697809513467,0.591,0.523,2.89660576899122e-40
"SGMS2",1.83371879557299e-93,-1.62130932321666,0.385,0.424,3.66743759114598e-90
"GCSAML",8.33894896621633e-123,-1.62327815200026,0.413,0.001,1.66778979324327e-119
"SMC2",5.93511167084012e-118,-1.62874439825508,0.877,0.224,1.18702233416802e-114
"C16orf45",4.69224131047412e-39,-1.6313259411506,0.359,0.151,9.38448262094824e-36
"GOLGA7B",1.36923196221535e-32,-1.63342186104959,0.4,0.211,2.7384639244307e-29
"IGSF21",3.48415093447247e-320,-1.63703641719226,0.055,0.038,6.96830186894494e-317
"DGKB",4.20140656519915e-163,-1.64063717809746,0.726,0.028,8.40281313039829e-160
"YWHAH",4.49674410781303e-173,-1.64417633605679,0.835,0.896,8.99348821562607e-170
"NDRG4",2.3722295967748e-19,-1.64685606356092,0.858,0.378,4.7444591935496e-16
"ARC",1.59934033024146e-14,-1.65373142809965,0.866,0.408,3.19868066048292e-11
"TAC1",8.02119051875264e-235,-1.65411297036054,0.73,0.051,1.60423810375053e-231
"HSP90B1",1.1115713890901e-164,-1.65830797612582,0.924,0.979,2.2231427781802e-161
"MS4A8",2.78225039469681e-10,-1.66890454073524,0.452,0.175,5.56450078939361e-07
"DOK5",3.00941159799003e-212,-1.67303589468945,0.866,0.149,6.01882319598007e-209
"ATP1B1",8.6112637186965e-172,-1.67349386054879,0.73,0.873,1.7222527437393e-168
"CAMK2N1",9.28632137048071e-125,-1.67763301651875,0.764,0.8,1.85726427409614e-121
"TNFRSF12A",6.28141733693909e-25,-1.68262271658928,0.869,0.665,1.25628346738782e-21
"DKK3",4.81184298299581e-185,-1.68566879159309,0.865,0.158,9.62368596599162e-182
"DNAJB1",6.83098367147852e-22,-1.69129166055135,0.88,0.526,1.3661967342957e-18
"UTS2",1.6146921560602e-173,-1.69208358407355,0.567,0.024,3.2293843121204e-170
"CDKN1C",1.45397987958315e-06,-1.6922938267764,0.823,0.433,0.0029079597591663
"BLOC1S5",7.57841770984236e-211,-1.6922956471735,0.878,0.154,1.51568354196847e-207
"RRAD",1.23202052780267e-151,-1.69580802197435,0.866,0.199,2.46404105560534e-148
"SYP",2.20199373851864e-89,-1.70291415906679,0.613,0.645,4.40398747703727e-86
"ARL14",0,-1.70334019706023,0.865,0.067,0
"SYT13",3.64192504814016e-143,-1.71494193680224,0.276,0.351,7.28385009628031e-140
"CTGF",6.48526940182031e-269,-1.72939386696611,0.824,0.048,1.29705388036406e-265
"FSCN1",3.4721814161129e-173,-1.72987750446879,0.867,0.171,6.9443628322258e-170
"DKK1",1.12262961095902e-302,-1.73369821239031,0.821,0.058,2.24525922191805e-299
"ARL4C",1.31842920323616e-08,-1.7384227668407,0.75,0.491,2.63685840647231e-05
"TSPAN1",6.54092157442652e-07,-1.74102884714429,0.457,0.159,0.0013081843148853
"CPVL",1.05673179545781e-277,-1.74739283185743,0.82,0.039,2.11346359091562e-274
"GOLT1A",6.74348097723124e-87,-1.75301683822441,0.314,0.235,1.34869619544625e-83
"C4orf48",2.96084511575995e-143,-1.75824466643711,0.732,0.824,5.92169023151989e-140
"HSPA1A",2.61457650471796e-07,-1.76069373050209,0.875,0.601,0.000522915300943591
"ARX",2.86859943012415e-26,-1.76389166555849,0.541,0.385,5.73719886024831e-23
"PALLD",2.32465956447684e-68,-1.77121372760855,0.572,0.61,4.64931912895368e-65
"ID4",2.11359751748923e-77,-1.77618636515067,0.867,0.764,4.22719503497846e-74
"RASEF",1.85192668520696e-158,-1.78248091568964,0.726,0.058,3.70385337041392e-155
"CELF4",6.60442084822128e-45,-1.78919156600206,0.497,0.402,1.32088416964426e-41
"EREG",1.57358395413236e-181,-1.79039114389797,0.588,0.039,3.14716790826473e-178
"DHRS2",1.83367137957026e-219,-1.79210481752407,0.14,0.141,3.66734275914052e-216
"CNNM1",9.01925227453176e-56,-1.8013785984644,0.337,0.168,1.80385045490635e-52
"BAALC",3.6803680733207e-129,-1.80549553108901,0.852,0.195,7.36073614664141e-126
"OLFM1",1.10404388569418e-233,-1.81208270160364,0.121,0.093,2.20808777138836e-230
"AMIGO2",3.57535307080358e-190,-1.81452431843621,0.866,0.15,7.15070614160715e-187
"RFX6",9.34468265861065e-06,-1.81599026220842,0.68,0.284,0.0186893653172213
"IL23A",1.389599768229e-49,-1.82612465968269,0.3,0.051,2.779199536458e-46
"PIPOX",1.46439657071211e-25,-1.82838131672236,0.636,0.142,2.92879314142422e-22
"ELF3",3.03049777124974e-67,-1.83354288574199,0.606,0.599,6.06099554249947e-64
"PHGR1",1.32552061618654e-15,-1.83949971616413,0.655,0.205,2.65104123237308e-12
"KCTD12",4.39248802650295e-29,-1.84069953521741,0.866,0.661,8.7849760530059e-26
"UNC5D",1.20565624160163e-183,-1.84520437025096,0.741,0.078,2.41131248320325e-180
"AKR1C1",2.63556615303482e-188,-1.8516527760516,0.793,0.083,5.27113230606964e-185
"PGAM2",2.80574084651816e-136,-1.85227085455569,0.865,0.199,5.61148169303632e-133
"PRDX4",1.93916834515603e-78,-1.85412761871729,0.574,0.577,3.87833669031206e-75
"GUCA2B",2.46318004227843e-252,-1.85415624211965,0.783,0.068,4.92636008455685e-249
"NPAS4",7.48587571257405e-156,-1.85625842186936,0.191,0.105,1.49717514251481e-152
"CDHR5",2.38382078468994e-116,-1.85637966520164,0.638,0.022,4.76764156937989e-113
"NR0B1",1.0894832699658e-146,-1.85755876308832,0.215,0.166,2.17896653993159e-143
"CHRM3",4.01931853090474e-107,-1.85779176547984,0.754,0.128,8.03863706180948e-104
"CA2",3.40749633884172e-258,-1.85972040140825,0.865,0.104,6.81499267768343e-255
"TMEM158",1.1356954300881e-71,-1.8721285804133,0.863,0.278,2.27139086017621e-68
"NLGN4Y",5.43874037242385e-62,-1.87803610916147,0.615,0.033,1.08774807448477e-58
"MIR7-3HG",5.98186402150256e-28,-1.88158080714636,0.864,0.596,1.19637280430051e-24
"BMP5",1.05977236063075e-241,-1.88630886209447,0.098,0.005,2.11954472126149e-238
"CAPN13",5.77198301470889e-126,-1.89353380016296,0.64,0.025,1.15439660294178e-122
"NPTX2",3.38530692583294e-212,-1.8941519440246,0.134,0.133,6.77061385166589e-209
"DHRS9",4.22397204055508e-234,-1.89638308212726,0.644,0.009,8.44794408111016e-231
"OTUD1",3.78556693400766e-150,-1.91172254218833,0.207,0.137,7.57113386801532e-147
"EGR4",2.66853046017962e-103,-1.91213398667022,0.866,0.241,5.33706092035923e-100
