"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TXNDC17",0.539699439857522,0.607036435251829,0.621,0.982,1
"TMEM230",0.0246154239168862,0.605849290657251,0.635,0.978,1
"RABAC1",0.00197144228213447,0.604696898029533,0.826,0.996,1
"KLF6",0.000651017942486854,0.602815787360289,0.889,0.982,1
"NUPR1",2.4124849471827e-21,0.60011872737699,0.855,0.534,4.8249698943654e-18
"LY6K",6.06336518006501e-36,0.595317937893922,0.855,0.961,1.212673036013e-32
"HOXB2",4.6721730728248e-21,0.591315890641283,0.496,0.961,9.34434614564961e-18
"ZFAND2A",1.55003597327788e-23,0.590770796863891,0.877,0.978,3.10007194655575e-20
"ATP1B1",0.16142762327693,0.584786502120416,0.73,0.982,1
"LMNA",0.0121459153975018,0.580807398044783,0.867,0.993,1
"HSP90B1",6.8347598047626e-10,0.573548466383651,0.924,1,1.36695196095252e-06
"MECOM",3.01058092528358e-34,0.572118393233765,0.851,0.968,6.02116185056716e-31
"PEG3",3.28260800761303e-31,0.570514894150504,0.612,0.968,6.56521601522606e-28
"FHL2",1.53356617108815e-34,0.565179304557191,0.866,0.964,3.0671323421763e-31
"NDUFB2",1.10588518409365e-06,0.565079734133184,0.863,0.993,0.00221177036818729
"RGS5",7.25320137944281e-48,0.563715787642658,0.764,0.961,1.45064027588856e-44
"PCDH7",1.40001513222999e-46,0.559998948858614,0.863,0.964,2.80003026445998e-43
"MAN1A1",0.00224271105561668,0.558541433598353,0.802,0.986,1
"DSTN",4.71198992212769e-20,0.557671262892011,0.889,0.996,9.42397984425539e-17
"CNPY2",0.515541736053779,0.557535991350505,0.715,0.982,1
"TSPYL1",0.00968919573554715,0.556783150997892,0.531,0.871,1
"ITM2B",2.95811014213057e-13,0.555388301269317,0.915,1,5.91622028426115e-10
"KLHL41",4.73292242502373e-103,0.552737036977192,0.154,0.961,9.46584485004746e-100
"PSMB6",0.00948694703321463,0.552127527349217,0.811,0.989,1
"HCFC1R1",9.91266837211216e-46,0.550330161556322,0.272,0.968,1.98253367442243e-42
"RPL39L",3.50081978944425e-27,0.547995321129202,0.84,0.961,7.0016395788885e-24
"MAGED2",0.0456072750972063,0.542725148337768,0.625,0.986,1
"ADAMTS1",7.03213119891342e-66,0.541223156772285,0.867,0.968,1.40642623978268e-62
"SNRPD2",0.00115239599744217,0.540293544927079,0.87,0.989,1
"NTF3",1.02230804159637e-07,0.539816450021138,0.796,0.961,0.000204461608319273
"GRIN2A",2.30118395528537e-08,0.539048317845797,0.509,0.961,4.60236791057073e-05
"PRKG1",1.76283988793672e-65,0.535269911743633,0.859,0.964,3.52567977587344e-62
"COL1A2",4.61738608903782e-24,0.534389798301406,0.869,0.961,9.23477217807564e-21
"COMMD6",0.002090990633206,0.525697409702873,0.825,0.964,1
"HES6",2.66929033450692e-06,0.522128982014229,0.792,0.975,0.00533858066901385
"FFAR2",2.34177145452114e-134,0.514505311752693,0.063,0.946,4.68354290904228e-131
"TGFB1",6.34995376156746e-13,0.514385678375627,0.846,0.964,1.26999075231349e-09
"NDUFV2",0.152763221497321,0.511114180637562,0.653,0.982,1
"PNOC",0,0.507089283657757,0.061,0.961,0
"MDH2",0.101805330913775,0.503855668277324,0.741,0.864,1
"ADARB2",1.5271631023563e-06,0.503757695417133,0.696,0.961,0.00305432620471259
"CENPE",2.91183210573692e-11,0.503501241635225,0.862,0.961,5.82366421147383e-08
"MARCKS",5.94521746590665e-08,0.502027648121409,0.928,1,0.000118904349318133
"UFC1",0.581709492596871,0.50161395006684,0.696,0.867,1
"RNF187",1.04311886519859e-19,0.490794192694868,0.398,0.975,2.08623773039719e-16
"TRH",1.76894145408401e-54,0.490779948472413,0.519,0.961,3.53788290816802e-51
"PLAT",1.05063161441675e-38,0.489544023482728,0.867,0.964,2.1012632288335e-35
"HSPA5",5.29265626002873e-08,0.488874314215756,0.898,0.996,0.000105853125200575
"CXCL10",0.484102637710294,0.487913174099766,0.282,0.419,1
"PRDX3",5.20522932169496e-17,0.486862584758236,0.484,0.975,1.04104586433899e-13
"ARG2",1.27497619967875e-37,0.486334678829698,0.419,0.964,2.54995239935751e-34
"NDUFS5",2.03909668723182e-10,0.48347716797217,0.888,0.978,4.07819337446364e-07
"PACRG",4.33140289676528e-46,0.481986441496314,0.322,0.961,8.66280579353057e-43
"CXCL6",0.00685559762513453,0.479923415010698,0.723,0.961,1
"CXCL3",4.81613532911725e-55,0.475965962742821,0.87,0.978,9.6322706582345e-52
"MORN5",1.21368977573484e-136,0.475868166024525,0.098,0.961,2.42737955146968e-133
"SPCS2",0.00292484517088056,0.473962687021071,0.937,0.996,1
"RPLP1",3.4793860916227e-38,0.47346786058899,0.999,1,6.9587721832454e-35
"ARF4",0.35120431022777,0.471463904852865,0.894,0.986,1
"ITGA2",9.23584876956441e-07,0.469604161541842,0.86,0.975,0.00184716975391288
"ROMO1",0.0351915139686749,0.465931815614984,0.751,0.996,1
"GAL",4.46863296243629e-46,0.465241804305317,0.867,0.961,8.93726592487257e-43
"RAMP2",3.28157215821805e-53,0.464266047564381,0.319,0.964,6.5631443164361e-50
"CCL13",2.07668502052387e-61,0.459265468575358,0.55,0,4.15337004104774e-58
"CLEC4A",1.72094330177e-07,0.456801526649149,0.721,0.961,0.000344188660354
"COX6B1",6.77891349618152e-06,0.455535222380231,0.911,0.993,0.013557826992363
"SPINT2",0.019846590007689,0.453614447647583,0.84,0.993,1
"UNC5D",0.00292700562199225,0.450224255332479,0.741,0.961,1
"ERP29",0.753095168881598,0.449491469431801,0.887,0.993,1
"TAGLN2",0.0466895083851672,0.449138365881975,0.78,0.993,1
"CH25H",4.29109910463687e-34,0.447923737230703,0.839,0.961,8.58219820927374e-31
"GPRC5A",5.6253522945934e-39,0.446783238598957,0.867,0.968,1.12507045891868e-35
"CKS2",6.02720119754337e-60,0.438941445189917,0.885,0.968,1.20544023950867e-56
"POLR2L",2.04768941928173e-06,0.434196487825613,0.871,0.993,0.00409537883856346
"NOP10",0.547406205995726,0.432412866898789,0.694,0.986,1
"DUSP1",0.242037766445844,0.429915137504836,0.882,0.982,1
"MRC1",8.80844343186191e-36,0.428080227300531,0.76,0.961,1.76168868637238e-32
"NDUFA11",0.0305098507551219,0.425311837955227,0.933,1,1
"VMO1",1.79959376392635e-22,0.422132931379585,0.804,0.961,3.5991875278527e-19
"RARRES3",2.64342060769095e-144,0.420292336619508,0.049,0.961,5.28684121538191e-141
"SLC25A5",0.00217520860707865,0.414312150888016,0.827,0.978,1
"CD59",0.0290183941895858,0.411645624705821,0.796,0.982,1
"IDO1",3.43729076958163e-32,0.406240753916863,0.35,0,6.87458153916326e-29
"TMC6",8.57886585181463e-121,0.404881384707179,0.871,0.961,1.71577317036293e-117
"ACTG1",2.13404849337549e-05,0.403246215888405,0.983,1,0.0426809698675098
"IL23A",2.323342813347e-38,0.402799622816471,0.3,0.964,4.646685626694e-35
"TIMM8B",0.00104020623099823,0.401859324205902,0.606,0.982,1
"RPL23",9.09804182963565e-08,0.400209085534612,0.994,1,0.000181960836592713
"NPNT",8.13872661673965e-53,0.398244331724479,0.378,0.964,1.62774532334793e-49
"CTSC",9.15347145438951e-26,0.397092035621289,0.879,0.971,1.8306942908779e-22
"ARL6IP4",0.629998896196641,0.396095394738094,0.807,0.939,1
"GPC6",2.01245211463765e-36,0.39505149366085,0.43,0.961,4.02490422927531e-33
"AKR7A2",6.68787330496984e-16,0.394278661367127,0.429,0.982,1.33757466099397e-12
"BTF3",9.94601812553241e-16,0.389157515610964,0.98,1,1.98920362510648e-12
"APOD",1.70712053009493e-122,0.385019320015981,0.805,0.047,3.41424106018985e-119
"RPS11",0.00328824267947273,0.384355786643968,0.998,1,1
"PGM2L1",7.07255359992483e-20,0.382957670081859,0.877,0.355,1.41451071998497e-16
"EDF1",0.386221441525752,0.382477728057791,0.862,1,1
"PDIA3",0.00224709450985143,0.376387719941455,0.862,0.993,1
"TRAPPC1",4.91040326409853e-08,0.374941261601575,0.507,0.986,9.82080652819706e-05
"MRPL18",0.0650437651203811,0.369303573785801,0.89,0.993,1
"LMO4",2.51986974566229e-16,0.356226161756736,0.833,0.982,5.03973949132458e-13
"LDHB",4.7665807225606e-06,0.34721510297759,0.861,0.878,0.00953316144512121
"IL20RA",4.83952549507713e-06,0.346339741032996,0.359,0.158,0.00967905099015426
"MPC2",0.276858640108498,0.342488091693868,0.784,0.982,1
"SLC5A7",5.72740762240351e-133,0.340441636357309,0.143,0.817,1.1454815244807e-129
"CD63",6.01318145731674e-08,0.33975418716919,0.9,1,0.000120263629146335
"TXNRD1",0.906271268789582,0.339175203200591,0.595,0.803,1
"TMEM147",0.0209034057707222,0.337389547680681,0.602,0.849,1
"NDUFB11",0.0228027084437392,0.336460524131543,0.849,0.971,1
"C4orf3",1.22293414005428e-07,0.335499979741337,0.577,0.828,0.000244586828010857
"CHCHD2",2.87872923135972e-05,0.334794488025046,0.971,1,0.0575745846271944
"HIST1H2BG",1.48445826134532e-105,0.334409832404333,0.89,0.964,2.96891652269064e-102
"FIS1",0.20880427181216,0.331848822788868,0.726,0.928,1
"FTCD",1.89057838613003e-53,0.328760523689516,0.299,0.961,3.78115677226006e-50
"SEC61G",0.0601287909476694,0.325620613459725,0.876,0.996,1
"CDKN3",4.8646600907901e-37,0.3255237885139,0.867,0.961,9.72932018158021e-34
"NPFFR2",6.98637205896696e-47,0.323246682485954,0.77,0.961,1.39727441179339e-43
"REG3A",1.63589111786025e-05,0.322108554055725,0.77,0.961,0.0327178223572051
"NCF2",0,0.31946002347501,0.007,0.961,0
"HES4",8.07750392430732e-57,0.319262747347936,0.867,0.971,1.61550078486146e-53
"S100A13",7.58850905796057e-10,0.316608303108927,0.871,0.466,1.51770181159211e-06
"TMEM256",0.000909358048861883,0.316566292623255,0.708,0.731,1
"ATF3",0.563945830026437,0.31636060854483,0.871,0.989,1
"SPON2",1.82919749913816e-94,0.314246756333882,0.267,0.961,3.65839499827632e-91
"SFRP4",8.76749943131578e-44,0.311963242854349,0.439,0,1.75349988626316e-40
"COX5B",0.224448105276909,0.309854960600018,0.82,0.943,1
"RPL38",2.40313433438223e-07,0.30741345090601,0.985,1,0.000480626866876447
"PKLR",0.178628632563785,0.306884005554129,0.513,0.961,1
"TMEM205",0.000646324794184512,0.303409941184194,0.538,0.996,1
"RPL24",3.41118627488316e-16,0.303136857902263,0.996,1,6.82237254976632e-13
"COX4I1",0.00283935695368849,0.300599679180042,0.977,1,1
"UQCR10",0.707027555541697,0.298570665529116,0.874,0.993,1
"KANSL1-AS1",2.31589675305091e-05,0.288078235685413,0.214,0.147,0.0463179350610183
"ACTB",0.20811703512667,0.278502066129541,0.991,1,1
"SCT",1.96591385436071e-111,0.278205563327557,0.852,0.961,3.93182770872142e-108
"LPAR6",3.93357508389738e-07,0.274941559044863,0.869,0.961,0.000786715016779475
"UTS2",2.72406245914498e-64,0.272902351712612,0.567,0,5.44812491828997e-61
"CHCHD10",0.00151803851406376,0.2717252904914,0.599,0.832,1
"SERPING1",2.75067162725592e-46,0.271308670557827,0.862,0.251,5.50134325451183e-43
"RPL6",9.93809847920545e-05,0.27092369638,0.997,1,0.198761969584109
"MKNK2",1.47535945924556e-05,0.268292684148048,0.599,0.849,0.0295071891849113
"IL11",2.30751625205312e-24,0.267483197200356,0.867,0.968,4.61503250410623e-21
"UXT",3.70218730284053e-05,0.265547014558175,0.658,0.91,0.0740437460568105
"COPE",0.517223655880088,0.263173470230163,0.84,0.996,1
"C15orf61",0.0374634087006947,0.262656164449611,0.566,0.713,1
"UQCRFS1",0.6101038482868,0.24995545192063,0.813,0.946,1
"LBH",1.24735161140845e-78,0.23597727551775,0.9,0.978,2.49470322281691e-75
"APOE",1.45091403596634e-58,0.234806123623515,0.867,0.971,2.90182807193267e-55
"TTYH1",1.97231709585087e-55,0.229439874730105,0.866,0.961,3.94463419170175e-52
"SMDT1",0.540202496263662,0.227347059679041,0.796,0.939,1
"WDR83OS",0.0728187010044376,0.222223766529963,0.839,0.996,1
"FTL",0.600799188040581,0.222195389549042,0.993,1,1
"EIF3K",0.00969741288587015,0.222069405217959,0.875,0.971,1
"C19orf70",0.0186381909957943,0.212707622265856,0.444,0.527,1
"PACSIN2",1.11061425279572e-05,0.211385794354805,0.769,0.971,0.0222122850559144
"PDE4C",3.5818061375962e-81,0.21058294087173,0.603,0.964,7.1636122751924e-78
"RPLP2",0.621322869697782,0.209683204691274,0.998,1,1
"SGMS2",1.15485833109198e-27,0.208411152996858,0.385,0.968,2.30971666218397e-24
"MSMO1",1.96015218226618e-09,0.208353217951653,0.866,0.978,3.92030436453236e-06
"FKBP1B",7.30916164646818e-67,0.20382078225085,0.237,0.971,1.46183232929364e-63
"SPCS1",0.00822012505443745,0.19896640799679,0.766,0.957,1
"EPB42",7.0858133116803e-05,0.198307436159809,0.696,0.961,0.141716266233606
"CFTR",6.43016083496537e-41,0.19648492237433,0.848,0.964,1.28603216699307e-37
"IL10",0.0907923226124414,0.196446275855005,0.565,0.961,1
"CDK1",3.18634041499925e-314,0.189874514364128,0.102,0.961,6.37268082999851e-311
"EEF1A1",0.674186730012384,0.183232723287908,1,1,1
"RPS16",0.154949678582996,0.182181669629962,0.998,1,1
"EZR",3.21971954525609e-05,0.177126545432656,0.954,0.996,0.0643943909051218
"CEBPD",7.69090592077771e-08,0.176765323425017,0.875,0.986,0.000153818118415554
"ZBTB16",5.36421253054458e-35,0.174709243817503,0.782,0.964,1.07284250610892e-31
"PPP1R14B",0.000808293001687827,0.16874225190906,0.665,0.932,1
"C7",0.0618538069716944,0.166110585699875,0.867,0.961,1
"PPDPF",0.0846237886428037,0.163759496294444,0.773,0.982,1
"NDUFS7",3.31910184866811e-12,0.162565770297009,0.525,0.978,6.63820369733623e-09
"H1F0",0.000291074098164205,0.162559080211062,0.481,0.509,0.58214819632841
"MYL9",7.98721292975154e-09,0.161029736680433,0.853,0.961,1.59744258595031e-05
"ZNF804B",6.53737324667754e-10,0.158539698612811,0.771,0.961,1.30747464933551e-06
"RPL4",0.0306288391460854,0.158470359013962,0.972,1,1
"EDN1",3.15867294102448e-143,0.156798267921437,0.845,0.05,6.31734588204895e-140
"SNHG8",0.747067410660317,0.153379379593342,0.891,0.986,1
"PTP4A3",8.72861071692189e-103,0.150820488359251,0.698,0.968,1.74572214338438e-99
"NACA",0.553149802557231,0.144867886942776,0.996,1,1
"VIP",3.11309308699197e-68,0.143989603815204,0.588,0,6.22618617398395e-65
"FTH1",0.0568269605070959,0.138471080932972,0.994,1,1
"MGST3",0.00338056181900845,0.136545631591775,0.632,0.989,1
"TSTA3",0.244366736142056,0.133514152120037,0.702,0.57,1
"EIF2S3",5.8948852083682e-38,0.13250211531813,0.935,0.986,1.17897704167364e-34
"BCHE",8.81446339268939e-31,0.130737758393356,0.76,0.961,1.76289267853788e-27
"RPL21",0.466780910970797,0.126775459299409,0.998,1,1
"SDF2L1",0.00744857949931283,0.122459925967675,0.631,0.864,1
"MYOCD",1.18614480770153e-07,0.118973342812818,0.857,0.961,0.000237228961540306
"TMBIM6",0.503095496477054,0.116784546289154,0.91,0.996,1
"BLOC1S1",0.554835357921339,0.112286982557346,0.592,0.767,1
"RPS20",0.136337698190742,0.107123682556415,0.989,1,1
"CDKN1A",3.78666250404811e-06,0.1063756944882,0.846,0.728,0.00757332500809621
"MEG3",3.76578191218506e-36,-0.10365388086262,0.876,1,7.53156382437011e-33
"PABPC4",5.2627842151876e-08,-0.104921730916603,0.889,0.957,0.000105255684303752
"TSTD1",1.39959392095078e-13,-0.11412154741524,0.607,0.993,2.79918784190157e-10
"RPL31",3.15589306753853e-17,-0.117123912878537,0.972,1,6.31178613507705e-14
"CD81",4.95144065928636e-17,-0.117789979900201,0.895,0.993,9.90288131857272e-14
"RASGRP3",3.27057726199509e-06,-0.125310061259186,0.861,0.971,0.00654115452399018
"BSG",5.14766231401464e-08,-0.128727080045392,0.764,0.996,0.000102953246280293
"KCNIP4",5.01387497671841e-22,-0.130504159967752,0.687,0.961,1.00277499534368e-18
"RPS15",5.14145254808436e-14,-0.131018217338013,0.998,1,1.02829050961687e-10
"MMP3",3.14090854366005e-27,-0.13119142011328,0.331,0.961,6.2818170873201e-24
"RPL30",2.27316091804354e-21,-0.133857992302621,1,1,4.54632183608707e-18
"RPS24",2.39187079049628e-30,-0.134050424789807,0.999,1,4.78374158099255e-27
"RPL3",3.51813192742298e-12,-0.134800441595809,0.997,1,7.03626385484596e-09
"DPM3",6.84130728889441e-12,-0.14607631774446,0.558,0.989,1.36826145777888e-08
"FLRT2",6.91292622801866e-16,-0.150023840172734,0.867,0.982,1.38258524560373e-12
"RPS13",4.02746286826356e-26,-0.150188298444269,0.999,1,8.05492573652711e-23
"NDUFB5",3.19933655446568e-28,-0.155618468558024,0.446,0.982,6.39867310893136e-25
"RPS25",1.15465147917798e-23,-0.163610183633445,0.994,1,2.30930295835596e-20
"PIN4",1.81791014061201e-65,-0.16682120169834,0.816,0.982,3.63582028122402e-62
"RPL27",2.62724605854562e-25,-0.168012282901683,0.988,1,5.25449211709125e-22
"ARHGAP6",0.497584307073139,-0.171700508554816,0.816,0.961,1
"OST4",5.20053524612808e-11,-0.17324593001834,0.76,0.993,1.04010704922562e-07
"HSPB1",1.22241528651977e-06,-0.180790937040034,0.887,1,0.00244483057303954
"PFDN5",1.13385393018982e-13,-0.181825409506803,0.97,1,2.26770786037963e-10
"DNAJC19",1.74760256680027e-23,-0.182567162646279,0.421,0.982,3.49520513360054e-20
"ADRA2A",3.73855385417966e-75,-0.185685261418439,0.724,0.964,7.47710770835933e-72
"RPL39",1.31220949866614e-27,-0.190916947193793,0.998,1,2.62441899733227e-24
"CREB3L1",0.027214711531382,-0.198574815161741,0.721,0.487,1
"SUSD4",3.93312560350665e-55,-0.202089140748072,0.234,0.971,7.86625120701331e-52
"PHPT1",6.64573125187991e-07,-0.202578149343758,0.724,0.928,0.00132914625037598
"CLTCL1",5.19680172604172e-24,-0.207563319170037,0.658,0.961,1.03936034520834e-20
"YWHAH",1.01643973032462e-09,-0.211157319341413,0.835,0.989,2.03287946064923e-06
"RPS23",3.3605100081487e-46,-0.214019804057226,0.999,1,6.72102001629739e-43
"SAT1",7.65017561296685e-07,-0.216962825496377,0.87,0.996,0.00153003512259337
"LINC01035",2.6908118138178e-10,-0.218363249362048,0.769,0.961,5.3816236276356e-07
"GSTO1",2.09930177678636e-26,-0.218978405918024,0.567,0.982,4.19860355357272e-23
"RPL37A",1.7020269779526e-24,-0.221974820346602,0.997,1,3.40405395590521e-21
"MMP9",0.30832674634659,-0.223279074301723,0.767,0.961,1
"RPS8",1.23221436035091e-31,-0.22554196434986,0.999,1,2.46442872070182e-28
"RNF144A",1.52478847401001e-38,-0.226956867238235,0.079,0.136,3.04957694802003e-35
"UBA52",3.12037927066058e-41,-0.228129902882011,0.996,1,6.24075854132116e-38
"CLIC1",2.71803946837812e-20,-0.230637963033739,0.847,0.996,5.43607893675625e-17
"PKIB",2.50508094628777e-68,-0.238893576339495,0.74,0.982,5.01016189257553e-65
"BLVRB",1.99914701835557e-45,-0.241557683923252,0.353,0.975,3.99829403671114e-42
"ARG1",3.98366971997725e-254,-0.243614490245818,0.102,0,7.96733943995451e-251
"SLC24A2",3.2409249612166e-13,-0.250223898284785,0.162,0,6.4818499224332e-10
"KDELR1",3.54369049042092e-11,-0.253492769573344,0.815,0.993,7.08738098084185e-08
"ANXA3",5.60004599316412e-69,-0.255690618354007,0.464,0.961,1.12000919863282e-65
"RBPMS",5.1314130922607e-07,-0.258949172410175,0.867,0.975,0.00102628261845214
"NLGN4Y",0.37425844716856,-0.276976933544966,0.615,0.961,1
"SRM",3.73696138983034e-18,-0.286533408300339,0.736,0.832,7.47392277966068e-15
"TAF9",1.64421527179525e-18,-0.304978788884487,0.676,0.427,3.28843054359049e-15
"RPS27",6.36008693121103e-48,-0.309520514045152,1,1,1.27201738624221e-44
"TUBB2A",1.88015961809629e-08,-0.314368978801716,0.87,0.989,3.76031923619258e-05
"RPS10",4.26123628788169e-28,-0.316974374687728,0.951,1,8.52247257576337e-25
"CD86",0,-0.317107135106959,0.005,0.961,0
"CHRM3",5.04056878603479e-37,-0.322798159269674,0.754,0.244,1.00811375720696e-33
"TPT1",1.82428583282178e-40,-0.323691621657401,1,1,3.64857166564356e-37
"RPS7",1.70136012137456e-44,-0.327491800688854,0.998,1,3.40272024274913e-41
"AGPAT2",1.14864378881423e-33,-0.328896878352193,0.348,0.978,2.29728757762847e-30
"RPS15A",1.23316610953096e-52,-0.329050414752533,0.998,1,2.46633221906191e-49
"COX7C",8.20465116379979e-28,-0.334040560363343,0.963,1,1.64093023275996e-24
"RPS6",4.00994818404337e-57,-0.334497756972917,0.998,1,8.01989636808673e-54
"CALM3",7.52368553741952e-20,-0.336124264127533,0.676,0.986,1.5047371074839e-16
"LDB2",6.2206827355274e-100,-0.336224395987895,0.718,0.964,1.24413654710548e-96
"CTSH",3.93851293668129e-11,-0.341365925264367,0.652,0.978,7.87702587336258e-08
"TMED10",8.73719293075144e-14,-0.347032877814822,0.843,0.993,1.74743858615029e-10
"NDUFC1",1.8096389117554e-15,-0.348368657959138,0.771,0.996,3.61927782351079e-12
"RPL11",1.5266518585873e-62,-0.350802902698597,1,1,3.05330371717459e-59
"SFRP2",4.784171641073e-82,-0.357775559744088,0.167,0.961,9.56834328214601e-79
"RPS29",4.12823154347385e-37,-0.358528917111455,0.995,1,8.2564630869477e-34
"RPL22",8.33374036454548e-54,-0.359047708203987,0.993,1,1.6667480729091e-50
"IFI30",9.20479424222542e-89,-0.365081869296825,0.876,0.971,1.84095884844508e-85
"RPS21",1.56987223092078e-36,-0.366750024518524,0.982,1,3.13974446184155e-33
"TNFSF15",0.00695762298706824,-0.369427602575684,0.865,0.964,1
"ACTA2",5.98776574681977e-22,-0.377378540056461,0.864,0.961,1.19755314936395e-18
"NRG3",0.000185470300772147,-0.380461043413647,0.701,0.961,0.370940601544295
"LINC01099",9.71583090385557e-15,-0.380708650579651,0.768,0.961,1.94316618077111e-11
"RPL7",1.880046582499e-50,-0.381802603813234,0.993,1,3.76009316499799e-47
"CPNE4",1.24601649346103e-75,-0.382297231251862,0.48,0.961,2.49203298692205e-72
"LAMC2",8.03961339656139e-122,-0.384169543256653,0.834,0.968,1.60792267931228e-118
"FN1",1.30367194953728e-09,-0.387946847707593,0.861,0.971,2.60734389907456e-06
"RPL35A",9.19612899633536e-53,-0.390543422417495,0.997,1,1.83922579926707e-49
"RPL18",3.55328844161112e-64,-0.396805783858664,0.999,1,7.10657688322224e-61
"PARD6B",8.10727652950015e-53,-0.402440964150075,0.858,0.982,1.62145530590003e-49
"CRYBA4",3.17279119301159e-160,-0.408249866582556,0.162,0.961,6.34558238602318e-157
"RPS3A",5.84437728207785e-67,-0.416713597029373,0.999,1,1.16887545641557e-63
"PHGDH",9.79255040986068e-71,-0.417668352647254,0.612,0.986,1.95851008197214e-67
"EPCAM",3.81770995403476e-16,-0.433341206111894,0.822,0.996,7.63541990806952e-13
"CHCHD5",1.64889848028197e-17,-0.438565279699258,0.409,0.792,3.29779696056394e-14
"SIVA1",2.08402986177729e-19,-0.445686380835826,0.74,1,4.16805972355458e-16
"RPS26",7.1374015919378e-39,-0.448397278435691,0.988,1,1.42748031838756e-35
"LDHA",6.25736377095525e-26,-0.451922471608962,0.836,0.989,1.25147275419105e-22
"TOMM7",5.21981052118848e-34,-0.45410591398477,0.917,1,1.0439621042377e-30
"MTHFD2",3.91366884883994e-20,-0.455377771988019,0.847,0.975,7.82733769767988e-17
"RPL7A",3.80395500126211e-75,-0.455707899175114,0.998,1,7.60791000252422e-72
"NOSIP",1.43331439135854e-22,-0.466578581500519,0.661,0.907,2.86662878271708e-19
"HSF4",6.02609041242006e-84,-0.469310949414607,0.078,0.369,1.20521808248401e-80
"RPL26",3.7003432131357e-63,-0.469788520353139,1,1,7.4006864262714e-60
"MZT2B",1.09428036123751e-25,-0.471731022047316,0.826,0.986,2.18856072247502e-22
"LAMP3",4.92552614485607e-37,-0.472689948623014,0.766,0.961,9.85105228971214e-34
"NDUFB7",1.60727808852707e-26,-0.472806584471699,0.766,0.989,3.21455617705413e-23
"PLIN2",4.32410390817305e-51,-0.474637875274218,0.772,0.989,8.6482078163461e-48
"RPL5",2.70616257887871e-63,-0.475531306174724,0.996,1,5.41232515775742e-60
"SLC25A6",6.11646173123775e-37,-0.482319888637331,0.9,0.996,1.22329234624755e-33
"ACOT13",3.66389817166684e-79,-0.484266336292069,0.362,0.968,7.32779634333368e-76
"SLC25A37",5.67735491942368e-17,-0.484443197001681,0.855,0.978,1.13547098388474e-13
"MS4A3",2.80432331514303e-84,-0.484582479927893,0.668,0,5.60864663028606e-81
"SEC11C",1.46571061544933e-21,-0.486434933074735,0.776,0.993,2.93142123089866e-18
"LAMA3",9.12484405535916e-50,-0.497943561606852,0.855,0.961,1.82496881107183e-46
"TIGIT",0.0416449998500471,-0.502882259537497,0.554,0.961,1
"LGALS3",0.0129680805730264,-0.504095963468524,0.867,0.735,1
"TGFBI",5.10001797658919e-113,-0.507320973214301,0.827,0.964,1.02000359531784e-109
"TMEM159",1.88926899762257e-130,-0.508675357144466,0.187,0.968,3.77853799524515e-127
"GREB1",7.30973571054498e-69,-0.51885517352472,0.685,0.029,1.461947142109e-65
"CMTM8",3.25437946580637e-36,-0.522902257238968,0.485,0.986,6.50875893161274e-33
"COA3",6.27591577376016e-54,-0.528232069160577,0.677,0.986,1.25518315475203e-50
"SERP1",5.98501426385489e-34,-0.529057194816875,0.942,0.993,1.19700285277098e-30
"RPL27A",8.54285260371453e-75,-0.530226438293674,0.997,1,1.70857052074291e-71
"SSR2",3.28646742205738e-32,-0.533728456564877,0.863,0.993,6.57293484411475e-29
"SGCD",1.11653041707047e-42,-0.535712455799113,0.817,0.961,2.23306083414094e-39
"RPL41",2.04653028017471e-80,-0.548306328183794,1,1,4.09306056034943e-77
"METTL15",1.1651333028821e-116,-0.551217894026809,0.637,0.968,2.3302666057642e-113
"HIST2H2BE",5.27674149599615e-09,-0.552993869419433,0.407,0.681,1.05534829919923e-05
"RPL32",4.99821527293486e-86,-0.554294670634269,0.998,1,9.99643054586972e-83
"POLD4",4.38904341513694e-24,-0.555483187282547,0.296,0.742,8.77808683027388e-21
"RPS19",3.6567710364553e-71,-0.555652682715241,1,1,7.31354207291061e-68
"RPL37",2.65866379177644e-81,-0.557067478339121,0.998,1,5.31732758355289e-78
"TM4SF18",5.78604881676642e-12,-0.557565687338371,0.793,0.961,1.15720976335328e-08
"PPP2R2B",1.68128928659399e-57,-0.559791087847374,0.265,0.964,3.36257857318798e-54
"RPL14",2.17157194505589e-86,-0.566718516398095,0.994,1,4.34314389011178e-83
"PNMT",1.04036589584167e-90,-0.573131915894928,0.854,0.961,2.08073179168333e-87
"DNAJB4",3.98826953183291e-79,-0.578863054533387,0.873,0.978,7.97653906366582e-76
"ORAI1",8.06821604335874e-05,-0.586473969332558,0.277,0.434,0.161364320867175
"NPPB",1.09619429210249e-10,-0.58786657415679,0.131,0,2.19238858420498e-07
"RPL12",6.69813543711824e-73,-0.594422542938233,0.992,1,1.33962708742365e-69
"CHPF",6.38092648399628e-20,-0.594970102498386,0.514,0.978,1.27618529679926e-16
"BTG2",1.03821540348712e-43,-0.595602557641195,0.758,0.993,2.07643080697424e-40
"DDT",7.82861108651571e-32,-0.600540932960906,0.819,0.996,1.56572221730314e-28
"TMED9",4.53036949943491e-30,-0.601618002011885,0.687,0.993,9.06073899886983e-27
"HTRA1",1.09728405052744e-33,-0.603924682327624,0.17,0.09,2.19456810105488e-30
"RPS3",7.19499286599268e-84,-0.619143742886252,0.998,1,1.43899857319854e-80
